"id","participantId","phase","button","reinforced","respondedAt"
"cmr9ml4k400030ajmoa007d5p","cmr9mgzke000004kz8x7mjbr7",1,"R1","t","2026-07-06 19:41:06.004"
"cmr9ml4lb00040ajmfzs2fyv2","cmr9mh0th000104kzui9le7ue",2,"R2","t","2026-07-06 19:41:06.047"
"cmr9ml535000709jixkxcouft","cmr9mh0th000104kzui9le7ue",2,"R2","t","2026-07-06 19:41:06.689"
"cmr9ml5pa00050ajmx1wn864d","cmr9mgzke000004kz8x7mjbr7",1,"R1","t","2026-07-06 19:41:07.486"
"cmr9ml64y00000akq26df4yyw","cmr9mh0th000104kzui9le7ue",2,"R2","t","2026-07-06 19:41:08.051"
"cmr9ml7as00010akqjbtng3xp","cmr9mh0th000104kzui9le7ue",2,"R2","t","2026-07-06 19:41:09.556"
"cmr9ml82y00060ajmrq0nb0ps","cmr9mh0th000104kzui9le7ue",2,"R2","t","2026-07-06 19:41:10.57"
"cmr9ml8sn001804juqiz0c9xk","cmr9mh0th000104kzui9le7ue",2,"R2","t","2026-07-06 19:41:11.495"
"cmr9ml8vh00020akqcavuk3hv","cmr9mgzke000004kz8x7mjbr7",1,"R1","t","2026-07-06 19:41:11.597"
"cmr9ml90y00030akqngrstmzx","cmr9mgzke000004kz8x7mjbr7",1,"R1","t","2026-07-06 19:41:11.794"
"cmr9ml91s00040akqexoign4e","cmr9mhsdc000104jpygg87e43",1,"distractor","f","2026-07-06 19:41:11.824"
"cmr9ml95v00050akqzhz2qbs3","cmr9mgzke000004kz8x7mjbr7",1,"R1","t","2026-07-06 19:41:11.971"
"cmr9ml9b800060akq6z9zr69x","cmr9mgzke000004kz8x7mjbr7",1,"R1","t","2026-07-06 19:41:12.164"
"cmr9ml9kn00070akqge68rwzp","cmr9mh0th000104kzui9le7ue",2,"R2","t","2026-07-06 19:41:12.503"
"cmr9mlac000070ajmwym0ymx6","cmr9mh0th000104kzui9le7ue",2,"R2","t","2026-07-06 19:41:13.488"
"cmr9mlaqz00000akfygdrhrrf","cmr9mhsdc000104jpygg87e43",1,"distractor","f","2026-07-06 19:41:14.028"
"cmr9mlauj000h0aglnwn8tm79","cmr9mh0th000104kzui9le7ue",2,"R2","t","2026-07-06 19:41:14.155"
"cmr9mlawx001904jugu4y0tfr","cmr9mgzke000004kz8x7mjbr7",1,"R1","t","2026-07-06 19:41:14.241"
"cmr9mlayn00010akf7bn8tug2","cmr9mhsdc000104jpygg87e43",1,"distractor","f","2026-07-06 19:41:14.303"
"cmr9mlazy00020akfmisabu9l","cmr9mgzke000004kz8x7mjbr7",1,"R1","t","2026-07-06 19:41:14.35"
"cmr9mlb3600030akfj0meh9gn","cmr9mhsdc000104jpygg87e43",1,"distractor","f","2026-07-06 19:41:14.467"
"cmr9mlb4700040akf96ejn49d","cmr9mgzke000004kz8x7mjbr7",1,"R1","t","2026-07-06 19:41:14.503"
"cmr9mlb7o00050akf5w92h0ew","cmr9mhsdc000104jpygg87e43",1,"distractor","f","2026-07-06 19:41:14.628"
"cmr9mlbcm00060akfbhxitmaz","cmr9mhsdc000104jpygg87e43",1,"distractor","f","2026-07-06 19:41:14.806"
"cmr9mlbeg00070akfalwb3dio","cmr9mh0th000104kzui9le7ue",2,"R2","t","2026-07-06 19:41:14.872"
"cmr9mlc4o00080akqaaz6n2x8","cmr9mgzke000004kz8x7mjbr7",1,"R1","t","2026-07-06 19:41:15.816"
"cmr9mlcbl00080akfnwu9lyfb","cmr9mgzke000004kz8x7mjbr7",1,"R1","t","2026-07-06 19:41:16.065"
"cmr9mlc9t000009kufrmot18d","cmr9mh0th000104kzui9le7ue",2,"R2","t","2026-07-06 19:41:16.001"
"cmr9mlcg8000109kutlj8z8hl","cmr9mgzke000004kz8x7mjbr7",1,"R1","t","2026-07-06 19:41:16.234"
"cmr9mlcld000209kue1ovowot","cmr9mgzke000004kz8x7mjbr7",1,"R1","t","2026-07-06 19:41:16.417"
"cmr9mlcqy000309kuut6kpejd","cmr9mgzke000004kz8x7mjbr7",1,"R1","t","2026-07-06 19:41:16.618"
"cmr9mlct3000409kuzvs6k2v7","cmr9mhsdc000104jpygg87e43",1,"distractor","f","2026-07-06 19:41:16.695"
"cmr9mlcx1000509ku6ayab6p2","cmr9mh0th000104kzui9le7ue",2,"R2","t","2026-07-06 19:41:16.837"
"cmr9mlcxr00090akqjq681tqi","cmr9mhsdc000104jpygg87e43",1,"distractor","f","2026-07-06 19:41:16.863"
"cmr9mldm9001a04juspa2x88t","cmr9mh0th000104kzui9le7ue",2,"R2","t","2026-07-06 19:41:17.745"
"cmr9mldl8000809jine4j2kii","cmr9mgzke000004kz8x7mjbr7",1,"R1","t","2026-07-06 19:41:17.708"
"cmr9mldr5000609ku4ri5cv20","cmr9mgzke000004kz8x7mjbr7",1,"R1","t","2026-07-06 19:41:17.921"
"cmr9mldvf000709kuj7g7eczg","cmr9mhsdc000104jpygg87e43",1,"R2","f","2026-07-06 19:41:18.075"
"cmr9mle0v000809kupu8jefy3","cmr9mhsdc000104jpygg87e43",1,"R2","f","2026-07-06 19:41:18.272"
"cmr9mlelg000a0akq9p41zq37","cmr9mgzke000004kz8x7mjbr7",1,"R1","t","2026-07-06 19:41:19.012"
"cmr9mlf4i000009kpfnu8w6p1","cmr9mgzke000004kz8x7mjbr7",1,"R1","t","2026-07-06 19:41:19.698"
"cmr9mlfb5000109kpadjawoyw","cmr9mgzke000004kz8x7mjbr7",1,"R1","t","2026-07-06 19:41:19.938"
"cmr9mlfe0000209kpjv9j7ecj","cmr9mhsdc000104jpygg87e43",1,"R1","t","2026-07-06 19:41:20.04"
"cmr9mlfon000309kpjjg0wn8y","cmr9mh0th000104kzui9le7ue",2,"R2","t","2026-07-06 19:41:20.423"
"cmr9mlfpp000409kphaitidxc","cmr9mgzke000004kz8x7mjbr7",1,"R1","t","2026-07-06 19:41:20.461"
"cmr9mlfv0000509kp8dgodlij","cmr9mgzke000004kz8x7mjbr7",1,"R1","t","2026-07-06 19:41:20.652"
"cmr9mlg0r000609kpz4vj4xup","cmr9mgzke000004kz8x7mjbr7",1,"R1","t","2026-07-06 19:41:20.859"
"cmr9mlg6u000709kpcyhqqlq7","cmr9mgzke000004kz8x7mjbr7",1,"R1","t","2026-07-06 19:41:21.078"
"cmr9mlghm000809kp37rs97vy","cmr9mgzke000004kz8x7mjbr7",1,"distractor","f","2026-07-06 19:41:21.466"
"cmr9mlgmq000909kpmj90p0qg","cmr9mh0th000104kzui9le7ue",2,"R2","t","2026-07-06 19:41:21.65"
"cmr9mlgn0000a09kp1b6ibwn9","cmr9mgzke000004kz8x7mjbr7",1,"distractor","f","2026-07-06 19:41:21.66"
"cmr9mlgrv000b09kpbr23unvj","cmr9mgzke000004kz8x7mjbr7",1,"distractor","f","2026-07-06 19:41:21.835"
"cmr9mlhay001b04jutv021n0t","cmr9mh0th000104kzui9le7ue",2,"R2","t","2026-07-06 19:41:22.522"
"cmr9mlhfp000909kudnhuq2k5","cmr9mgzke000004kz8x7mjbr7",1,"R1","t","2026-07-06 19:41:22.693"
"cmr9mli8900090akfo4ue46s1","cmr9mhsdc000104jpygg87e43",1,"R2","f","2026-07-06 19:41:23.721"
"cmr9mlitw00000akwzuj9dx4j","cmr9mgzke000004kz8x7mjbr7",1,"R1","t","2026-07-06 19:41:24.5"
"cmr9mlj5800010akwfc4l9lh1","cmr9mhsdc000104jpygg87e43",1,"R2","f","2026-07-06 19:41:24.908"
"cmr9mljh900020akw1yraxh4e","cmr9mh0th000104kzui9le7ue",2,"R2","t","2026-07-06 19:41:25.341"
"cmr9mljyu000c09kpnr4oqwlj","cmr9mgzke000004kz8x7mjbr7",1,"R1","t","2026-07-06 19:41:25.974"
"cmr9mlk04000d09kpcvfoq104","cmr9mh0th000104kzui9le7ue",2,"R2","t","2026-07-06 19:41:26.02"
"cmr9mlk4t000e09kp2z0cvm6z","cmr9mgzke000004kz8x7mjbr7",1,"R1","t","2026-07-06 19:41:26.189"
"cmr9mlka700030akweor8e34q","cmr9mgzke000004kz8x7mjbr7",1,"R1","t","2026-07-06 19:41:26.383"
"cmr9mlko800040akwf0a9eeww","cmr9mhsdc000104jpygg87e43",1,"distractor","f","2026-07-06 19:41:26.888"
"cmr9mlkqw00050akwdt93abty","cmr9mh0th000104kzui9le7ue",2,"R2","t","2026-07-06 19:41:26.984"
"cmr9mllo2000f09kpqa0xc7zl","cmr9mh0th000104kzui9le7ue",2,"R2","t","2026-07-06 19:41:28.178"
"cmr9mlm6s001c04juogl6j1fi","cmr9mgzke000004kz8x7mjbr7",1,"R1","t","2026-07-06 19:41:28.852"
"cmr9mlm9n000b0akqh2mqnflk","cmr9mgzke000004kz8x7mjbr7",1,"R1","t","2026-07-06 19:41:28.955"
"cmr9mlmdm000a0akf1fn7tnz2","cmr9mh0th000104kzui9le7ue",2,"R2","t","2026-07-06 19:41:29.098"
"cmr9mln0x001d04jux6sp2j0h","cmr9mgzke000004kz8x7mjbr7",1,"R1","t","2026-07-06 19:41:29.937"
"cmr9mln7z00060akwygbi8rcb","cmr9mh0th000104kzui9le7ue",2,"R2","t","2026-07-06 19:41:30.191"
"cmr9mlnhm00000akqteaekidv","cmr9mgzke000004kz8x7mjbr7",1,"R1","t","2026-07-06 19:41:30.538"
"cmr9mlnk200010akqb3zwdaw1","cmr9mhsdc000104jpygg87e43",1,"R2","f","2026-07-06 19:41:30.626"
"cmr9mlnn200020akqehkq91ud","cmr9mgzke000004kz8x7mjbr7",1,"R1","t","2026-07-06 19:41:30.734"
"cmr9mlnrh00030akqd8ksqpk9","cmr9mgzke000004kz8x7mjbr7",1,"R1","t","2026-07-06 19:41:30.893"
"cmr9mlnu200040akqhycvb5qs","cmr9mh0th000104kzui9le7ue",2,"R2","t","2026-07-06 19:41:30.986"
"cmr9mlnx400050akq2tflu6z0","cmr9mgzke000004kz8x7mjbr7",1,"R1","t","2026-07-06 19:41:31.096"
"cmr9mlpa3000g09kpgw407i9l","cmr9mh0th000104kzui9le7ue",2,"R2","t","2026-07-06 19:41:32.859"
"cmr9mlphc00060akqmxdkjag3","cmr9mhsdc000104jpygg87e43",1,"distractor","f","2026-07-06 19:41:33.121"
"cmr9mlpk600070akqyl124sfe","cmr9mgzke000004kz8x7mjbr7",1,"R1","t","2026-07-06 19:41:33.222"
"cmr9mlppk00080akq4vm6jjhq","cmr9mgzke000004kz8x7mjbr7",1,"R1","t","2026-07-06 19:41:33.416"
"cmr9mlprz00090akq87zrjrhu","cmr9mh0th000104kzui9le7ue",2,"R2","t","2026-07-06 19:41:33.503"
"cmr9mlqay000h09kpv21k9huv","cmr9mh0th000104kzui9le7ue",2,"R2","t","2026-07-06 19:41:34.186"
"cmr9mlqm2000a0akq069of2n7","cmr9mgzke000004kz8x7mjbr7",1,"R1","t","2026-07-06 19:41:34.586"
"cmr9mlqu9000b0akq9hwu0hbp","cmr9mgzke000004kz8x7mjbr7",1,"R1","t","2026-07-06 19:41:34.881"
"cmr9mlqul000c0akq6u2mejt6","cmr9mh0th000104kzui9le7ue",2,"R2","t","2026-07-06 19:41:34.893"
"cmr9mlren00070akwx6lvxdus","cmr9mh0th000104kzui9le7ue",2,"R2","t","2026-07-06 19:41:35.615"
"cmr9mlrgq00080akwjjujknqu","cmr9mgzke000004kz8x7mjbr7",1,"R1","t","2026-07-06 19:41:35.69"
"cmr9mlrx9000d0akqokd2u27e","cmr9mh0th000104kzui9le7ue",2,"R2","t","2026-07-06 19:41:36.285"
"cmr9mlsa1000e0akqeea1s46c","cmr9mgzke000004kz8x7mjbr7",1,"R1","t","2026-07-06 19:41:36.745"
"cmr9mlsh3000f0akqds6iappm","cmr9mh0th000104kzui9le7ue",2,"R2","t","2026-07-06 19:41:36.999"
"cmr9mlt1w000i09kp50gk14su","cmr9mh0th000104kzui9le7ue",2,"R2","t","2026-07-06 19:41:37.748"
"cmr9mltmj000g0akqbyajuvof","cmr9mh0th000104kzui9le7ue",2,"R2","t","2026-07-06 19:41:38.491"
"cmr9mluau000j09kp0ja9yrop","cmr9mgzke000004kz8x7mjbr7",1,"R1","t","2026-07-06 19:41:39.366"
"cmr9mlugb000h0akqocqxk91n","cmr9mgzke000004kz8x7mjbr7",1,"R1","t","2026-07-06 19:41:39.563"
"cmr9mlusp000i0akqgbx647dx","cmr9mhsdc000104jpygg87e43",1,"R2","f","2026-07-06 19:41:40.009"
"cmr9mluwt000j0akqroqez44k","cmr9mh0th000104kzui9le7ue",2,"R2","t","2026-07-06 19:41:40.157"
"cmr9mlv5p000k0akqv6mkhymn","cmr9mgzke000004kz8x7mjbr7",1,"R1","t","2026-07-06 19:41:40.477"
"cmr9mlvb5000l0akqp20drwm2","cmr9mgzke000004kz8x7mjbr7",1,"R1","t","2026-07-06 19:41:40.673"
"cmr9mlvgm000m0akqshmq3p9s","cmr9mh0th000104kzui9le7ue",2,"R2","t","2026-07-06 19:41:40.87"
"cmr9mlwsy000k09kpmeo0035b","cmr9mgzke000004kz8x7mjbr7",1,"R1","t","2026-07-06 19:41:42.61"
"cmr9mlwvc000n0akqqrzzss16","cmr9mh0th000104kzui9le7ue",2,"R2","t","2026-07-06 19:41:42.696"
"cmr9mlx0z000o0akq76vsjxkl","cmr9mhsdc000104jpygg87e43",1,"R2","f","2026-07-06 19:41:42.899"
"cmr9mlxls000l09kpcgmjcfiu","cmr9mgzke000004kz8x7mjbr7",1,"R1","t","2026-07-06 19:41:43.648"
"cmr9mlxlx00090akwh03kl0dz","cmr9mhsdc000104jpygg87e43",1,"R2","f","2026-07-06 19:41:43.653"
"cmr9mlxuf000p0akqsj5dw8ql","cmr9mh0th000104kzui9le7ue",2,"R2","t","2026-07-06 19:41:43.959"
"cmr9mlxyn000q0akqvfdwb5qk","cmr9mhsdc000104jpygg87e43",1,"R1","t","2026-07-06 19:41:44.111"
"cmr9mlykm000a0akwan1dytbt","cmr9mgzke000004kz8x7mjbr7",1,"R1","t","2026-07-06 19:41:44.902"
"cmr9mlyon000b0akwu4aka2we","cmr9mh0th000104kzui9le7ue",2,"R2","t","2026-07-06 19:41:45.047"
"cmr9mlypt000c0akwwuqevaxf","cmr9mgzke000004kz8x7mjbr7",1,"R1","t","2026-07-06 19:41:45.089"
"cmr9mlzcr000m09kpsl2ecxf8","cmr9mh0th000104kzui9le7ue",2,"R2","t","2026-07-06 19:41:45.915"
"cmr9mlzpy000r0akqnjr0uz3x","cmr9mgzke000004kz8x7mjbr7",1,"R1","t","2026-07-06 19:41:46.39"
"cmr9mlzvn000s0akqq35k2gmw","cmr9mh0th000104kzui9le7ue",2,"R2","t","2026-07-06 19:41:46.595"
"cmr9mlzvs000d0akwnor1rf3m","cmr9mgzke000004kz8x7mjbr7",1,"R1","t","2026-07-06 19:41:46.6"
"cmr9mm05y000t0akqwhun0rkb","cmr9mhsdc000104jpygg87e43",1,"R2","f","2026-07-06 19:41:46.966"
"cmr9mm0g7000u0akqtbbnkl32","cmr9mh0th000104kzui9le7ue",2,"R2","t","2026-07-06 19:41:47.336"
"cmr9mm0o5000v0akqw3ho8t77","cmr9mgzke000004kz8x7mjbr7",1,"R1","t","2026-07-06 19:41:47.621"
"cmr9mm0to000w0akqy6rz9jc9","cmr9mgzke000004kz8x7mjbr7",1,"R1","t","2026-07-06 19:41:47.82"
"cmr9mm0zr000x0akqz122i9ps","cmr9mh0th000104kzui9le7ue",2,"R2","t","2026-07-06 19:41:48.041"
"cmr9mm1l6000e0akw4mbt2ctp","cmr9mgzke000004kz8x7mjbr7",1,"R1","t","2026-07-06 19:41:48.81"
"cmr9mm1q1000f0akw3q1fnpfg","cmr9mgzke000004kz8x7mjbr7",1,"R1","t","2026-07-06 19:41:48.985"
"cmr9mm2al001e04juvv7i947v","cmr9mh0th000104kzui9le7ue",2,"R2","t","2026-07-06 19:41:49.725"
"cmr9mm2or000y0akqbi7n9ul3","cmr9mh0th000104kzui9le7ue",2,"R2","t","2026-07-06 19:41:50.235"
"cmr9mm2pl000z0akqbqfqpkkm","cmr9mgzke000004kz8x7mjbr7",1,"distractor","f","2026-07-06 19:41:50.265"
"cmr9mm2up00100akqnogi6mlu","cmr9mgzke000004kz8x7mjbr7",1,"distractor","f","2026-07-06 19:41:50.449"
"cmr9mm35200110akqhj1qgt37","cmr9mhsdc000104jpygg87e43",1,"R2","f","2026-07-06 19:41:50.822"
"cmr9mm3l5000n09kp653sqj5s","cmr9mgzke000004kz8x7mjbr7",1,"R1","t","2026-07-06 19:41:51.401"
"cmr9mm3qo000g0akwft5j053i","cmr9mh0th000104kzui9le7ue",2,"R2","t","2026-07-06 19:41:51.6"
"cmr9mm41000120akqoqrfsals","cmr9mhsdc000104jpygg87e43",1,"distractor","f","2026-07-06 19:41:51.972"
"cmr9mm4b400130akqnme8nl37","cmr9mgzke000004kz8x7mjbr7",1,"R1","t","2026-07-06 19:41:52.336"
"cmr9mm4bs00140akq80q6w7vw","cmr9mh0th000104kzui9le7ue",2,"R2","t","2026-07-06 19:41:52.36"
"cmr9mm4h100150akqddgg06sh","cmr9mgzke000004kz8x7mjbr7",1,"R1","t","2026-07-06 19:41:52.549"
"cmr9mm4lo00160akqqrf0i6m4","cmr9mgzke000004kz8x7mjbr7",1,"R1","t","2026-07-06 19:41:52.716"
"cmr9mm4v900170akqk88tn9co","cmr9mh0th000104kzui9le7ue",2,"R2","t","2026-07-06 19:41:53.061"
"cmr9mm54d00180akqgwyx9roi","cmr9mhsdc000104jpygg87e43",1,"R1","t","2026-07-06 19:41:53.389"
"cmr9mm5b900190akqtrq6pt39","cmr9mhsdc000104jpygg87e43",1,"R1","t","2026-07-06 19:41:53.637"
"cmr9mm5ed001a0akqz7m0vr23","cmr9mh0th000104kzui9le7ue",2,"R2","t","2026-07-06 19:41:53.749"
"cmr9mm5mu001b0akqiano74ti","cmr9mgzke000004kz8x7mjbr7",1,"R1","t","2026-07-06 19:41:54.054"
"cmr9mm5s0001c0akq9nw1dle3","cmr9mgzke000004kz8x7mjbr7",1,"R1","t","2026-07-06 19:41:54.24"
"cmr9mm5y5001d0akqbyu6nxwd","cmr9mgzke000004kz8x7mjbr7",1,"R1","t","2026-07-06 19:41:54.461"
"cmr9mm687001e0akqr7ycnu2o","cmr9mh0th000104kzui9le7ue",2,"R2","t","2026-07-06 19:41:54.823"
"cmr9mm6qu000h0akwr04jivkr","cmr9mgzke000004kz8x7mjbr7",1,"R1","t","2026-07-06 19:41:55.494"
"cmr9mm6yd000i0akw6avo7phe","cmr9mh0th000104kzui9le7ue",2,"R2","t","2026-07-06 19:41:55.765"
"cmr9mm82l001f0akqv0cudsht","cmr9mgzke000004kz8x7mjbr7",1,"R1","t","2026-07-06 19:41:57.213"
"cmr9mm87x001g0akqlbd7tks4","cmr9mgzke000004kz8x7mjbr7",1,"R1","t","2026-07-06 19:41:57.405"
"cmr9mm94n001h0akq7mg3qmlz","cmr9mgzke000004kz8x7mjbr7",1,"R1","t","2026-07-06 19:41:58.583"
"cmr9mm9au001i0akqtrec5jtn","cmr9mh0th000104kzui9le7ue",2,"R2","t","2026-07-06 19:41:58.806"
"cmr9mm9nq001j0akqk6cojwwj","cmr9mgzke000004kz8x7mjbr7",1,"R1","t","2026-07-06 19:41:59.27"
"cmr9mm9yu001k0akqet86vve8","cmr9mh0th000104kzui9le7ue",2,"R2","t","2026-07-06 19:41:59.67"
"cmr9mma02001l0akqqq1acmsj","cmr9mgzke000004kz8x7mjbr7",1,"R1","t","2026-07-06 19:41:59.714"
"cmr9mma4e001m0akqfb469f9q","cmr9mh0th000104kzui9le7ue",2,"R2","t","2026-07-06 19:41:59.87"
"cmr9mma6k001n0akq13yg02yn","cmr9mgzke000004kz8x7mjbr7",1,"R1","t","2026-07-06 19:41:59.948"
"cmr9mmafy001o0akqky2qui9b","cmr9mhsdc000104jpygg87e43",1,"distractor","f","2026-07-06 19:42:00.286"
"cmr9mmatr001p0akq3i48uvfd","cmr9mh0th000104kzui9le7ue",2,"R2","t","2026-07-06 19:42:00.783"
"cmr9mmavd001q0akqk1877bce","cmr9mgzke000004kz8x7mjbr7",1,"R1","t","2026-07-06 19:42:00.841"
"cmr9mmb1g001r0akqn9gyusof","cmr9mgzke000004kz8x7mjbr7",1,"R1","t","2026-07-06 19:42:01.061"
"cmr9mmbd3001s0akq2sl8jiqd","cmr9mgzke000004kz8x7mjbr7",1,"R1","t","2026-07-06 19:42:01.48"
"cmr9mmbhd001t0akqjfc28fu9","cmr9mh0th000104kzui9le7ue",2,"R2","t","2026-07-06 19:42:01.633"
"cmr9mmbi0001u0akq8bbg3bup","cmr9mgzke000004kz8x7mjbr7",1,"R1","t","2026-07-06 19:42:01.656"
"cmr9mmbog001v0akqqbm8s409","cmr9mgzke000004kz8x7mjbr7",1,"R1","t","2026-07-06 19:42:01.888"
"cmr9mmbt5001w0akqltzacsqs","cmr9mgzke000004kz8x7mjbr7",1,"R1","t","2026-07-06 19:42:02.057"
"cmr9mmcf2000j0akwryftdbqt","cmr9mgzke000004kz8x7mjbr7",1,"R1","t","2026-07-06 19:42:02.846"
"cmr9mmcld000k0akw8xxk09pi","cmr9mgzke000004kz8x7mjbr7",1,"R1","t","2026-07-06 19:42:03.073"
"cmr9mmcug001x0akqym5f66vu","cmr9mh0th000104kzui9le7ue",2,"R2","t","2026-07-06 19:42:03.4"
"cmr9mmd2c001y0akqpkv6m03a","cmr9mhsdc000104jpygg87e43",2,"distractor","f","2026-07-06 19:42:03.684"
"cmr9mmd75001z0akq2b1arv3a","cmr9mgzke000004kz8x7mjbr7",1,"R1","t","2026-07-06 19:42:03.857"
"cmr9mmdd500200akq3tse7h92","cmr9mgzke000004kz8x7mjbr7",1,"R1","t","2026-07-06 19:42:04.073"
"cmr9mmddm000o09kpxbs1y1q9","cmr9mh0th000104kzui9le7ue",2,"R2","t","2026-07-06 19:42:04.091"
"cmr9mmdix00210akqoz1j8nae","cmr9mgzke000004kz8x7mjbr7",1,"R1","t","2026-07-06 19:42:04.281"
"cmr9mme5h000l0akwklaf73ry","cmr9mhsdc000104jpygg87e43",2,"distractor","f","2026-07-06 19:42:05.093"
"cmr9mmecz00220akqww7pf7q9","cmr9mgzke000004kz8x7mjbr7",1,"R1","t","2026-07-06 19:42:05.363"
"cmr9mmeid00230akq6zsgohl4","cmr9mgzke000004kz8x7mjbr7",1,"R1","t","2026-07-06 19:42:05.557"
"cmr9mmevj00240akqhgdssi5f","cmr9mh0th000104kzui9le7ue",2,"R2","t","2026-07-06 19:42:06.031"
"cmr9mmfdm000m0akwx9x4q414","cmr9mgzke000004kz8x7mjbr7",1,"R1","t","2026-07-06 19:42:06.682"
"cmr9mmfic000n0akws6m5xjji","cmr9mgzke000004kz8x7mjbr7",1,"R1","t","2026-07-06 19:42:06.852"
"cmr9mmfke000o0akwr030lnef","cmr9mh0th000104kzui9le7ue",2,"R2","t","2026-07-06 19:42:06.927"
"cmr9mmfoj00250akqghz5jrjy","cmr9mgzke000004kz8x7mjbr7",1,"distractor","f","2026-07-06 19:42:07.075"
"cmr9mmfsm00260akqh1r223l3","cmr9mgzke000004kz8x7mjbr7",1,"distractor","f","2026-07-06 19:42:07.222"
"cmr9mmg4c00270akq06y1m3s9","cmr9mh0th000104kzui9le7ue",2,"R2","t","2026-07-06 19:42:07.644"
"cmr9mmg9z00280akqrwxuavd0","cmr9mgzke000004kz8x7mjbr7",1,"R1","t","2026-07-06 19:42:07.847"
"cmr9mmgfb00290akq7upu97p1","cmr9mgzke000004kz8x7mjbr7",1,"R1","t","2026-07-06 19:42:08.039"
"cmr9mmglq002a0akq1enozkor","cmr9mgzke000004kz8x7mjbr7",1,"R1","t","2026-07-06 19:42:08.27"
"cmr9mmgp9002b0akqc9ywbvnv","cmr9mh0th000104kzui9le7ue",2,"R2","t","2026-07-06 19:42:08.397"
"cmr9mmgx0002c0akqjf7nlv6a","cmr9mgzke000004kz8x7mjbr7",1,"R2","f","2026-07-06 19:42:08.676"
"cmr9mmh2c002d0akq9pdgs2h5","cmr9mgzke000004kz8x7mjbr7",1,"R2","f","2026-07-06 19:42:08.868"
"cmr9mmh77002e0akqfav4xhlp","cmr9mhsdc000104jpygg87e43",2,"R1","f","2026-07-06 19:42:09.043"
"cmr9mmh7p002f0akqvrp2pj4y","cmr9mgzke000004kz8x7mjbr7",1,"R2","f","2026-07-06 19:42:09.061"
"cmr9mmhbf002g0akqqx9rn09n","cmr9mhsdc000104jpygg87e43",2,"R1","f","2026-07-06 19:42:09.195"
"cmr9mmhm0002h0akqgfeb0ixu","cmr9mh0th000104kzui9le7ue",2,"R2","t","2026-07-06 19:42:09.576"
"cmr9mmi0c002i0akq1yj5jgak","cmr9mhsdc000104jpygg87e43",2,"R2","t","2026-07-06 19:42:10.092"
"cmr9mmi6s002j0akqjszf7r5q","cmr9mh0th000104kzui9le7ue",2,"R2","t","2026-07-06 19:42:10.324"
"cmr9mmi9g002k0akqd20payc6","cmr9mgzke000004kz8x7mjbr7",1,"R1","t","2026-07-06 19:42:10.42"
"cmr9mmic8002l0akq4ncx71u7","cmr9mhsdc000104jpygg87e43",2,"R2","t","2026-07-06 19:42:10.52"
"cmr9mmiya000p0akwius613xz","cmr9mgzke000004kz8x7mjbr7",1,"R1","t","2026-07-06 19:42:11.314"
"cmr9mmj69002m0akqhf7r0aqa","cmr9mgzke000004kz8x7mjbr7",1,"R1","t","2026-07-06 19:42:11.601"
"cmr9mmjc7002n0akqlcpny1pj","cmr9mgzke000004kz8x7mjbr7",1,"R1","t","2026-07-06 19:42:11.815"
"cmr9mmjqr000q0akw2tat5qjt","cmr9mh0th000104kzui9le7ue",2,"R2","t","2026-07-06 19:42:12.339"
"cmr9mmk68002o0akqwzl5rpts","cmr9mgzke000004kz8x7mjbr7",1,"R1","t","2026-07-06 19:42:12.897"
"cmr9mmk8x002p0akq3smsi2he","cmr9mh0th000104kzui9le7ue",2,"R2","t","2026-07-06 19:42:12.993"
"cmr9mmkih002q0akq60k51ubm","cmr9mhsdc000104jpygg87e43",2,"R2","t","2026-07-06 19:42:13.337"
"cmr9mmknf002r0akq3nkvw834","cmr9mhsdc000104jpygg87e43",2,"R2","t","2026-07-06 19:42:13.515"
"cmr9mmkog002s0akqgiar3znb","cmr9mgzke000004kz8x7mjbr7",1,"R1","t","2026-07-06 19:42:13.552"
"cmr9mmks8002t0akq5mfd0dug","cmr9mh0th000104kzui9le7ue",2,"R2","t","2026-07-06 19:42:13.688"
"cmr9mmku5002u0akq2fsxojyb","cmr9mgzke000004kz8x7mjbr7",1,"R1","t","2026-07-06 19:42:13.757"
"cmr9mmkzq002v0akq21bbqlme","cmr9mgzke000004kz8x7mjbr7",1,"R1","t","2026-07-06 19:42:13.958"
"cmr9mmlb0002w0akqvm3h9ked","cmr9mh0th000104kzui9le7ue",2,"R2","t","2026-07-06 19:42:14.364"
"cmr9mmlrs000p09kpms4rdpdi","cmr9mhsdc000104jpygg87e43",2,"distractor","f","2026-07-06 19:42:14.968"
"cmr9mmlw1000r0akwpgl64itk","cmr9mgzke000004kz8x7mjbr7",1,"R1","t","2026-07-06 19:42:15.121"
"cmr9mmlx3000s0akwjmaipqow","cmr9mhsdc000104jpygg87e43",2,"distractor","f","2026-07-06 19:42:15.159"
"cmr9mmm3i002x0akq1dkb7zf6","cmr9mhsdc000104jpygg87e43",2,"R1","f","2026-07-06 19:42:15.39"
"cmr9mmmbp002y0akq19zmnt9b","cmr9mh0th000104kzui9le7ue",2,"R2","t","2026-07-06 19:42:15.685"
"cmr9mmmlh002z0akqvh635kds","cmr9mgzke000004kz8x7mjbr7",1,"R1","t","2026-07-06 19:42:16.037"
"cmr9mmmra00300akqchflw0yo","cmr9mgzke000004kz8x7mjbr7",1,"R1","t","2026-07-06 19:42:16.246"
